run,seed,iter,completed_eps,mean_return,mean_len,in_progress,ip_return,ip_len,clears,loss,policy_loss,value_loss,entropy,at_entrance,tau,tau_max,trail_rate,trail_n,trail_d,ent_rate,ent_n,ent_d,truncated
v27,2,112,74,2587.6,457.4,60,2398.4,459.8,55,5.3014,0.0659,20.9501,0.4029,False,0,784,0.43,13,30,0.387,2071,5355,4520
v27,2,113,54,2525.3,436.1,60,2997.4,631.5,58,2.4369,-0.0603,9.9956,0.3424,False,0,784,0.4,12,30,0.388,2090,5391,4553
v27,2,114,51,2663.6,474.2,60,3004.9,620.9,58,3.315,-0.061,13.5103,0.3351,False,0,784,0.6,18,30,0.39,2120,5438,4574
v27,2,115,56,2480.8,443.2,60,2946.7,610.4,58,5.3654,0.1118,21.0213,0.3422,False,0,784,0.37,11,30,0.392,2152,5484,4598
v27,2,116,70,2882.1,509.3,60,2342.3,429.9,55,3.2351,-0.0386,13.1026,0.3831,False,0,784,0.63,19,30,0.394,2179,5531,4622
v27,2,117,65,2458.9,434.7,60,2633.5,553.0,54,3.2777,-0.0291,13.2333,0.2939,False,0,784,0.4,12,30,0.395,2203,5575,4657
v27,2,118,59,2682.5,480.2,60,2680.9,551.9,56,5.645,0.0539,22.3715,0.3587,False,0,784,0.67,20,30,0.396,2224,5620,4687
v27,2,119,55,2644.1,476.4,60,2784.7,587.3,52,4.7918,0.0711,18.8904,0.3849,False,0,784,0.63,19,30,0.397,2248,5666,4716
v27,2,120,60,2395.5,391.3,60,2952.9,632.7,54,3.9751,-0.0257,16.0096,0.3225,False,0,784,0.3,9,30,0.397,2268,5708,4746
v27,2,121,50,2593.3,470.7,60,2883.0,631.8,57,3.9795,0.0004,15.9234,0.3499,False,0,784,0.6,18,30,0.399,2295,5752,4767
v27,2,122,58,2640.0,474.9,60,2750.5,564.9,57,6.2827,0.1563,24.5129,0.3589,False,0,784,0.4,12,30,0.401,2328,5801,4791
v27,2,123,69,2639.2,470.4,60,2437.4,483.0,57,4.519,0.0014,18.0768,0.3208,False,0,784,0.37,11,30,0.404,2362,5853,4818
v27,2,124,62,2790.7,493.3,60,2625.9,514.2,57,3.1577,-0.0446,12.8161,0.348,False,0,784,0.6,18,30,0.404,2386,5900,4849
v27,2,125,62,2478.6,408.1,60,2964.3,602.3,58,4.459,-0.09,18.2024,0.3216,False,0,784,0.3,9,30,0.405,2407,5944,4879
v27,2,126,54,2661.8,470.9,60,2938.1,600.2,57,3.4028,-0.0417,13.7843,0.3192,False,0,784,0.5,15,30,0.407,2435,5989,4899
v27,2,127,68,2723.1,481.6,60,2498.9,478.1,55,3.4009,-0.0685,13.884,0.3258,False,0,784,0.37,11,30,0.408,2468,6043,4924
v27,2,128,56,2519.3,437.1,60,3012.1,616.0,56,2.985,-0.0535,12.1613,0.3692,False,0,784,0.5,15,30,0.409,2489,6085,4956
v27,2,129,64,2485.4,432.0,60,2770.0,563.2,56,4.4027,0.0011,17.6135,0.349,False,0,784,0.47,14,30,0.41,2516,6133,4980
v27,2,130,48,2640.4,494.0,60,2835.5,628.8,57,3.4837,-0.0161,14.0055,0.3235,False,0,784,0.63,19,30,0.412,2545,6176,5008
v27,2,131,69,2470.9,428.9,60,2753.0,530.8,55,4.6006,-0.0385,18.5631,0.3481,False,0,784,0.47,14,30,0.413,2571,6223,5034
v27,2,132,62,2334.9,421.2,60,2803.7,588.8,58,4.1475,0.0057,16.573,0.2997,False,0,784,0.47,14,30,0.414,2598,6270,5064
v27,2,133,62,2658.8,473.0,60,2621.6,535.3,55,4.0566,0.0239,16.1372,0.3227,False,0,784,0.57,17,30,0.415,2625,6319,5090
v27,2,134,59,2642.9,468.7,60,2813.2,563.1,55,3.8779,-0.0045,15.536,0.32,False,0,784,0.57,17,30,0.416,2645,6361,5122
v27,2,135,65,2309.3,388.6,60,2916.3,603.0,58,4.4036,0.0013,17.6157,0.3159,False,0,784,0.5,15,30,0.416,2666,6412,5150
v27,2,136,54,2803.6,513.1,60,2827.1,562.2,59,2.6559,-0.0616,10.8759,0.2868,False,0,784,0.6,18,30,0.418,2702,6461,5172
v27,2,137,55,2646.8,471.2,60,2891.3,592.0,59,5.1771,-0.0136,20.7693,0.3267,False,0,784,0.5,15,30,0.42,2730,6506,5202
v27,2,138,54,2445.1,404.2,60,3116.5,660.2,55,3.1993,-0.0053,12.824,0.2795,False,0,784,0.5,15,30,0.421,2756,6553,5226
v27,2,139,58,2500.8,422.3,60,3002.8,615.8,57,2.8102,-0.0797,11.5663,0.332,False,0,784,0.4,12,30,0.422,2792,6609,5249
v27,2,140,47,2510.6,442.2,60,3115.0,677.6,55,4.7454,0.149,18.3914,0.3053,False,0,784,0.57,17,30,0.424,2817,6651,5272
v27,2,141,62,2750.1,491.6,60,2583.9,516.0,59,3.3987,-0.0672,13.8692,0.2844,False,0,784,0.73,22,30,0.425,2848,6709,5294
v27,2,142,60,2527.5,431.4,60,2832.3,592.6,55,4.9672,0.0571,19.6466,0.2944,False,0,784,0.47,14,30,0.425,2868,6744,5322
v27,2,143,41,2936.8,541.7,60,3107.1,653.9,60,3.1495,-0.0039,12.6192,0.2801,False,0,784,0.8,24,30,0.426,2891,6780,5349
v27,2,144,50,2543.4,433.0,60,3228.9,663.2,58,3.9139,0.1287,15.1472,0.3191,False,0,784,0.57,17,30,0.428,2922,6830,5371
v27,2,145,84,2037.5,320.0,60,2877.7,576.1,53,4.5839,-0.0584,18.5751,0.3042,False,0,784,0.23,7,30,0.428,2947,6893,5391
v27,2,146,54,2455.7,428.0,60,3077.9,638.8,59,3.7687,-0.0516,15.2871,0.2867,False,0,784,0.53,16,30,0.429,2974,6939,5413
v27,2,147,59,2597.8,430.5,60,3031.0,600.6,56,5.9948,0.1229,23.4935,0.2898,False,0,784,0.5,15,30,0.429,2999,6984,5435
v27,2,148,57,2776.5,515.1,60,2727.9,534.7,59,3.4417,0.0061,13.7489,0.3189,False,0,784,0.67,20,30,0.431,3026,7021,5459
v27,2,149,74,2622.5,442.6,60,2545.6,478.1,57,3.9638,-0.0808,16.1846,0.2922,False,0,784,0.6,18,30,0.431,3050,7071,5491
v27,2,150,58,2467.0,439.8,60,2915.0,598.8,58,3.9954,-0.0501,16.1874,0.2683,False,0,784,0.53,16,30,0.432,3074,7115,5521
v27,2,151,57,2526.7,434.4,60,2906.6,611.4,58,2.6208,-0.0606,10.7318,0.2958,False,0,784,0.5,15,30,0.433,3104,7166,5546
v27,2,152,59,2307.0,386.7,60,3115.2,643.7,56,4.0954,0.0028,16.3765,0.3143,False,0,784,0.33,10,30,0.434,3131,7214,5569
v27,2,153,66,2365.0,396.2,60,2925.6,588.2,55,4.8789,0.0489,19.3258,0.2939,False,0,784,0.4,12,30,0.435,3161,7271,5591
v27,2,154,63,2156.0,356.2,60,3088.1,650.0,56,5.6166,0.0639,22.217,0.3171,False,0,784,0.43,13,30,0.435,3179,7314,5617
v27,2,155,53,2451.7,418.4,60,3214.5,654.4,58,3.8805,0.0017,15.5202,0.2536,False,0,784,0.57,17,30,0.435,3201,7358,5639
v27,2,156,66,2256.0,385.1,60,2971.8,600.4,58,4.8578,0.0005,19.4342,0.26,False,0,784,0.37,11,30,0.436,3230,7408,5659
v27,2,157,52,2332.1,410.1,60,3144.1,668.6,58,5.239,0.1007,20.5591,0.2961,False,0,784,0.43,13,30,0.437,3250,7443,5682
v27,2,158,58,2379.2,431.2,60,2868.1,607.2,58,2.9073,-0.0644,11.8921,0.2677,False,0,784,0.43,13,30,0.438,3281,7491,5703
v27,2,159,58,2293.1,386.9,60,3098.2,650.0,58,3.5418,-0.1245,14.6705,0.256,False,0,784,0.4,12,30,0.438,3301,7531,5729
v27,2,160,51,2527.7,444.2,60,3184.1,646.4,60,4.4552,0.0355,17.6848,0.3044,False,0,784,0.53,16,30,0.439,3327,7574,5748
v27,2,161,62,2278.3,356.9,60,3115.9,655.2,54,4.8567,0.0239,19.3372,0.2963,False,0,784,0.27,8,30,0.44,3352,7624,5768
v27,2,162,59,2637.7,470.6,60,2746.5,561.3,57,3.8152,0.0122,15.2177,0.2821,False,0,784,0.47,14,30,0.441,3382,7668,5788
v27,2,163,60,2269.4,371.2,60,3159.9,652.8,55,4.7473,0.0368,18.8476,0.2651,False,0,784,0.33,10,30,0.441,3401,7711,5817
v27,2,164,63,2349.0,408.3,60,2764.4,595.3,56,4.7148,0.0357,18.722,0.2903,False,0,784,0.33,10,30,0.443,3438,7767,5838
v27,2,165,71,2207.3,359.8,60,2906.2,598.3,58,4.5561,-0.065,18.4892,0.2503,False,0,784,0.4,12,30,0.443,3463,7812,5864
v27,2,166,47,2440.8,394.2,60,3335.3,715.2,56,4.7449,0.0819,18.657,0.252,False,0,784,0.47,14,30,0.444,3482,7849,5886
v27,2,167,63,1934.3,314.9,60,3250.8,693.4,55,4.4515,0.0134,17.7572,0.2499,False,0,784,0.2,6,30,0.444,3507,7900,5903
v27,2,168,75,2097.1,337.6,60,2955.7,602.0,55,5.0928,0.0512,20.1708,0.2319,False,0,784,0.37,11,30,0.444,3534,7960,5920
v27,2,169,60,2350.7,426.3,60,2798.0,597.7,54,4.9313,0.0075,19.7003,0.2502,False,0,784,0.5,15,30,0.445,3566,8014,5942
v27,2,170,62,2263.1,404.1,60,2943.3,606.5,57,4.5373,0.0159,18.0904,0.2461,False,0,784,0.5,15,30,0.446,3592,8059,5971
v27,2,171,69,1919.4,316.4,60,3087.0,660.2,55,6.5025,0.1041,25.5983,0.2404,False,0,784,0.23,7,30,0.446,3621,8114,5996
v27,2,172,74,2103.5,347.7,60,2809.4,595.2,54,4.7095,-0.002,18.8511,0.2557,False,0,784,0.37,11,30,0.446,3646,8169,6018
v27,2,173,64,2217.2,399.3,60,2740.7,598.1,55,4.8056,-0.0451,19.4079,0.2466,False,0,784,0.47,14,30,0.447,3672,8219,6044
v27,2,174,103,1569.2,251.1,60,2793.5,593.0,50,7.1887,-0.0247,28.8582,0.23,False,0,784,0.33,10,30,0.445,3693,8291,6072
v27,2,175,101,1602.1,259.0,60,2591.2,588.1,40,7.4204,0.0086,29.6519,0.2385,False,0,784,0.23,7,30,0.444,3713,8366,6094
v27,2,176,124,1505.3,261.1,60,2142.1,484.4,42,8.779,-0.0084,35.154,0.2225,False,0,784,0.27,8,30,0.442,3733,8440,6125
v27,2,177,142,1162.5,196.8,60,2530.0,558.3,45,9.6476,-0.0623,38.8441,0.2249,False,0,784,0.23,7,30,0.44,3747,8515,6159
v27,2,178,190,1228.4,216.9,60,1580.0,337.1,23,12.3209,-0.0353,49.43,0.2466,False,0,784,0.3,9,30,0.437,3767,8629,6185
v27,2,179,153,1161.7,221.0,60,1538.7,460.4,21,10.5169,0.0932,41.7006,0.2906,False,0,784,0.1,3,30,0.434,3775,8706,6233
v27,2,180,128,1180.8,281.1,60,1375.6,424.4,20,12.558,0.1735,49.5426,0.2205,False,0,784,0.2,6,30,0.431,3787,8785,6279
v27,2,181,141,1073.2,241.3,60,1238.9,456.9,14,9.7643,0.0701,38.783,0.3017,False,0,784,0.07,2,30,0.428,3793,8857,6328
v27,2,182,135,1058.7,224.2,60,1636.1,519.6,14,10.956,0.0983,43.4361,0.2781,False,0,784,0.0,0,30,0.425,3797,8931,6378
v27,2,183,178,1063.8,204.5,60,1222.7,417.2,12,10.7505,0.0314,42.8829,0.3088,False,0,784,0.13,4,30,0.421,3805,9037,6425
v27,2,184,188,1259.1,217.8,60,1284.7,341.6,11,12.7721,0.0428,50.9229,0.2814,False,0,784,0.17,5,30,0.417,3810,9138,6478
v27,2,185,192,1230.6,203.8,60,1695.2,371.9,16,12.9839,0.1282,51.4273,0.2428,False,0,784,0.03,1,30,0.413,3813,9228,6534
v27,2,186,199,1148.1,194.8,60,1498.3,378.0,12,11.4728,-0.0089,45.9314,0.2216,False,0,784,0.0,0,30,0.409,3819,9341,6580
v27,2,187,187,1204.3,192.4,60,1523.4,424.2,8,11.1616,0.0205,44.5697,0.2719,False,0,784,0.07,2,30,0.405,3827,9441,6629
v27,2,188,202,1249.5,211.9,60,1168.9,310.6,11,10.2961,0.0642,40.9324,0.2354,False,0,784,0.17,5,30,0.401,3831,9546,6683
v27,2,189,189,1254.9,220.1,60,1368.4,330.6,11,10.235,0.0865,40.5971,0.1549,False,0,784,0.07,2,30,0.398,3835,9636,6737
v27,2,190,208,1170.4,206.2,60,1341.1,309.3,8,8.6815,-0.0365,34.8756,0.1688,False,0,784,0.0,0,30,0.394,3841,9748,6789
v27,2,191,198,1109.7,199.9,60,1152.8,364.2,7,10.0366,-0.001,40.1533,0.1478,False,0,784,0.07,2,30,0.39,3843,9845,6843
v27,2,192,215,1126.9,217.3,60,906.9,245.2,3,11.2618,0.0788,44.7351,0.1457,False,0,784,0.0,0,30,0.386,3846,9965,6898
v27,2,193,177,1216.4,242.1,60,1020.7,309.7,7,10.9917,0.0926,43.5991,0.1357,False,0,784,0.03,1,30,0.383,3852,10065,6956
v27,2,194,188,977.0,214.6,60,1177.1,351.7,5,10.0821,0.0296,40.2127,0.1449,False,0,784,0.03,1,30,0.38,3854,10152,7014
v27,2,195,187,1001.9,229.1,60,946.2,310.1,3,9.6343,-0.0024,38.5493,0.117,False,0,784,0.07,2,30,0.376,3856,10242,7070
v27,2,196,157,1056.2,248.0,60,861.9,375.1,4,7.8372,0.0557,31.1294,0.1792,False,0,784,0.07,2,30,0.374,3857,10326,7129
v27,2,197,171,1063.2,252.8,60,784.1,303.4,2,9.2407,0.1667,36.2988,0.1348,False,0,784,0.03,1,30,0.37,3858,10414,7187
v27,2,198,165,1047.1,235.9,60,1075.2,375.3,5,7.1272,-0.0316,28.6382,0.1582,False,0,784,0.03,1,30,0.367,3859,10503,7246
v27,2,199,172,1086.9,227.5,60,922.7,371.9,5,8.6422,0.0037,34.5573,0.1702,False,0,784,0.03,1,30,0.364,3861,10595,7303
v27,2,200,194,1080.1,219.2,60,890.0,315.3,4,9.8889,0.1483,38.9656,0.1539,False,0,784,0.07,2,30,0.361,3862,10697,7360
v27,2,201,221,1041.6,195.3,60,905.9,304.7,1,8.2889,0.0253,33.0572,0.1317,False,0,784,0.0,0,30,0.358,3864,10802,7418
v27,2,202,220,1089.3,201.2,60,932.2,286.3,3,9.829,0.1637,38.6641,0.1476,False,0,784,0.03,1,30,0.354,3865,10911,7477
v27,2,203,193,1062.4,202.5,60,1032.5,372.7,4,7.6731,0.0278,30.5831,0.1039,False,0,784,0.07,2,30,0.351,3865,11018,7535
v27,2,204,186,1167.3,219.5,60,786.1,343.6,4,7.1422,-0.0171,28.6401,0.1533,False,0,784,0.07,2,30,0.348,3866,11116,7593
v27,2,205,174,1245.3,233.0,60,998.6,348.4,4,6.6614,-0.0253,26.7496,0.1313,False,0,784,0.07,2,30,0.345,3867,11200,7651
v27,2,206,203,1206.4,220.7,60,865.7,277.2,3,7.7579,0.0606,30.7915,0.1261,False,0,784,0.0,0,30,0.342,3867,11291,7709
v27,2,207,204,1139.1,213.0,60,994.8,299.7,1,6.7195,0.0416,26.7148,0.151,False,0,784,0.0,0,30,0.34,3869,11393,7766
v27,2,208,190,1183.6,215.5,60,885.2,341.5,1,7.3971,0.0841,29.2554,0.1726,False,0,784,0.0,0,30,0.337,3870,11492,7825
v27,2,209,196,1165.0,210.2,60,955.7,337.4,3,6.3194,-0.1082,25.7141,0.1717,False,0,784,0.0,0,30,0.334,3871,11582,7884
v27,2,210,167,1220.9,222.2,60,982.4,405.6,4,6.3247,0.0206,25.2207,0.2285,False,0,784,0.0,0,30,0.332,3873,11668,7942
v27,2,211,152,1167.7,215.4,60,1033.1,478.3,10,5.9293,-0.0202,23.8035,0.2668,False,0,784,0.03,1,30,0.33,3877,11748,7999
v27,2,212,173,1237.6,231.5,60,839.3,356.4,4,7.2851,0.0944,28.7661,0.1529,False,0,784,0.07,2,30,0.328,3880,11837,8051
v27,2,213,151,1256.5,231.9,60,876.0,440.4,6,7.0706,0.3853,26.7458,0.2199,False,0,784,0.03,1,30,0.326,3882,11914,8110
v27,2,214,172,1181.4,214.7,60,907.0,408.6,2,6.7607,0.0514,26.8408,0.1745,False,0,784,0.0,0,30,0.323,3884,12007,8167
v27,2,215,178,1184.1,225.8,60,950.4,354.1,4,7.2528,0.057,28.7864,0.1623,False,0,784,0.03,1,30,0.321,3886,12094,8225
v27,2,216,184,1133.9,223.4,60,875.2,338.9,1,8.0174,0.0318,31.945,0.138,False,0,784,0.0,0,30,0.319,3886,12182,8283
v27,2,217,203,1127.4,219.7,60,925.4,280.8,1,7.7988,0.0648,30.9384,0.1192,False,0,784,0.0,0,30,0.317,3887,12267,8342
v27,2,218,188,1131.1,217.8,60,1018.3,341.6,1,7.908,0.1091,31.1984,0.129,False,0,784,0.0,0,30,0.314,3888,12368,8401
v27,2,219,167,1135.9,223.5,60,1114.5,401.9,0,8.8047,0.0222,35.1333,0.1745,False,0,784,0.0,0,30,0.312,3888,12447,8460
v27,2,220,214,1114.6,210.5,60,896.3,273.4,1,8.1712,0.0122,32.6387,0.1297,False,0,784,0.0,0,30,0.31,3888,12547,8520
v27,2,221,216,1151.1,213.9,60,1049.6,254.1,3,8.5045,0.0331,33.8879,0.1167,False,0,784,0.0,0,30,0.307,3889,12660,8579
v27,2,222,202,1136.6,216.6,60,1066.1,294.8,3,8.4542,-0.0029,33.8305,0.1131,False,0,784,0.0,0,30,0.305,3890,12756,8636
v27,2,223,203,1208.8,230.5,60,1087.3,244.2,4,8.6308,0.052,34.3175,0.1092,False,0,784,0.0,0,30,0.303,3892,12847,8693
v27,2,224,222,1148.4,213.7,60,881.4,233.3,4,7.6374,-0.0345,30.6893,0.0913,False,0,784,0.0,0,30,0.3,3893,12969,8749
v27,2,225,220,1174.5,222.5,60,786.2,208.2,0,9.7669,0.2319,38.1424,0.1265,False,0,784,0.0,0,30,0.298,3895,13088,8806
v27,2,226,201,1178.8,219.3,60,954.4,289.4,1,7.4737,0.0687,29.6226,0.1378,False,0,784,0.0,0,30,0.295,3895,13200,8866
v27,2,227,223,1177.1,229.5,60,776.6,170.8,0,7.957,0.2943,30.6533,0.1191,False,0,784,0.0,0,30,0.293,3896,13305,8925
v27,2,228,208,1166.4,222.2,60,1081.4,253.7,3,8.1289,-0.0036,32.5327,0.1297,False,0,784,0.0,0,30,0.29,3896,13415,8985
v27,2,229,216,1187.5,223.1,60,1085.0,220.8,5,7.402,0.064,29.3541,0.0967,False,0,784,0.07,2,30,0.288,3898,13519,9042
v27,2,230,191,1140.9,215.8,60,748.1,337.1,1,7.2901,0.0843,28.8252,0.099,False,0,784,0.0,0,30,0.286,3899,13621,9099
v27,2,231,183,1160.0,219.0,60,867.7,356.0,1,5.9684,0.0334,23.7425,0.1109,False,0,784,0.03,1,30,0.284,3900,13715,9158
v27,2,232,174,1166.8,222.5,60,1082.5,378.7,3,5.9838,0.0128,23.8872,0.1673,False,0,784,0.0,0,30,0.283,3901,13794,9218
v27,2,233,189,1249.1,235.8,60,1299.1,281.1,5,7.9327,0.0368,31.5861,0.1144,False,0,784,0.07,2,30,0.281,3903,13889,9276
v27,2,234,168,1228.6,232.4,60,793.8,373.2,2,6.2377,0.0256,24.8502,0.0955,False,0,784,0.0,0,30,0.279,3906,13981,9333
v27,2,235,168,1240.1,228.8,60,860.0,383.3,2,5.8636,0.076,23.1524,0.0986,False,0,784,0.0,0,30,0.278,3908,14078,9391
v27,2,236,220,1101.4,205.4,60,897.1,271.0,2,6.8614,-0.0223,27.537,0.1194,False,0,784,0.03,1,30,0.276,3909,14183,9449
v27,2,237,210,1207.0,227.5,60,1026.2,227.8,4,7.6695,-0.0558,30.9035,0.1152,False,0,784,0.0,0,30,0.274,3909,14283,9508
v27,2,238,237,1144.5,214.2,60,860.8,177.8,3,9.0598,0.005,36.2218,0.1227,False,0,784,0.0,0,30,0.272,3911,14397,9564
v27,2,239,196,1257.4,229.9,60,1238.6,272.9,10,8.049,-0.006,32.2222,0.1137,False,0,784,0.07,2,30,0.27,3912,14502,9622
v27,2,240,196,1165.0,214.9,60,1055.4,321.9,4,8.2681,0.1077,32.6436,0.118,False,0,784,0.0,0,30,0.268,3916,14608,9675
v27,2,241,216,1120.8,208.6,60,1105.0,273.2,7,7.9876,-0.0245,32.0512,0.1346,False,0,784,0.0,0,30,0.266,3918,14715,9731
v27,2,242,226,1141.7,212.8,60,922.8,222.3,3,9.4478,0.0781,37.4814,0.1284,False,0,784,0.03,1,30,0.264,3921,14825,9784
v27,2,243,195,1282.1,237.7,60,1152.8,251.3,1,8.1957,0.1238,32.2902,0.1298,False,0,784,0.0,0,30,0.263,3921,14907,9842
v27,2,244,211,1255.9,225.7,60,1232.0,230.3,7,7.5212,0.0433,29.9137,0.1091,False,0,784,0.0,0,30,0.261,3921,15012,9901
v27,2,245,223,1209.4,224.9,60,1012.8,188.1,6,8.4249,0.0506,33.4994,0.1077,False,0,784,0.0,0,30,0.26,3925,15118,9954
v27,2,246,216,1240.9,225.7,60,1074.1,211.5,3,8.1884,0.0423,32.5861,0.0866,False,0,784,0.0,0,30,0.258,3927,15228,10009
v27,2,247,196,1262.6,230.9,60,1271.9,269.9,6,9.6958,0.0492,38.5888,0.1073,False,0,784,0.0,0,30,0.256,3929,15331,10066
v27,2,248,206,1281.5,235.5,60,1112.4,215.6,5,6.8158,0.0295,27.147,0.1041,False,0,784,0.0,0,30,0.255,3934,15424,10120
v27,2,249,217,1255.7,229.5,60,998.8,193.9,2,7.6991,0.1162,30.3332,0.0804,False,0,784,0.03,1,30,0.253,3937,15542,10176
v27,3,0,124,788.8,354.2,60,470.1,292.1,112,5.1733,-0.0414,20.8718,1.7766,False,744,784,0.0,0,0,0.0,0,2,0
v27,3,1,93,903.6,474.5,60,619.2,288.5,134,3.7459,0.0157,14.9455,1.7587,False,704,784,0.92,24,26,0.0,0,4,10
v27,3,2,215,545.2,217.5,60,726.5,244.6,97,4.5014,-0.024,18.124,1.7348,False,624,784,0.03,1,30,0.0,0,5,25
v27,3,3,210,568.5,211.0,60,683.1,285.5,63,3.9396,0.031,15.6574,1.7092,False,544,784,0.0,0,28,0.0,0,9,48
v27,3,4,184,658.3,244.4,60,797.0,274.4,55,4.9334,-0.0068,19.7789,1.6697,False,464,784,0.0,0,25,0.0,0,15,85
v27,3,5,523,407.8,96.4,60,722.6,183.8,39,7.2049,-0.0186,28.9072,1.6641,False,424,784,0.07,2,30,0.0,0,24,120
v27,3,6,757,345.5,68.1,60,748.6,165.4,21,11.0545,-0.122,44.71,1.6423,False,384,784,0.03,1,30,0.0,0,42,164
v27,3,7,641,388.3,87.5,60,486.1,88.8,8,5.637,-0.0115,22.6069,1.6755,False,344,784,0.0,0,30,0.0,0,57,214
v27,3,8,603,412.2,92.4,60,503.7,95.5,11,7.7536,-0.0583,31.2587,1.6586,False,344,784,0.07,2,30,0.0,0,72,272
v27,3,9,625,367.5,90.8,60,374.3,77.8,3,8.7165,-0.0732,35.1689,1.659,False,304,784,0.0,0,30,0.0,0,91,328
v27,3,10,594,365.1,93.8,60,467.7,95.5,7,5.9481,-0.0625,24.0539,1.6524,False,304,784,0.0,0,30,0.0,0,100,386
v27,3,11,627,387.0,93.4,60,265.4,47.8,0,6.6259,-0.0283,26.6301,1.6314,False,304,784,0.0,0,30,0.0,0,117,442
v27,3,12,610,399.7,94.4,60,361.4,63.9,2,8.7956,0.0273,35.0856,1.5786,False,304,784,0.03,1,30,0.0,0,130,502
v27,3,13,571,433.7,96.4,60,545.6,106.3,4,6.6913,0.0259,26.6729,1.5709,False,304,784,0.0,0,30,0.0,0,142,562
v27,3,14,532,475.4,101.2,60,664.0,126.4,10,8.2349,-0.0328,33.0826,1.5376,False,304,784,0.03,1,30,0.0,0,153,618
v27,3,15,414,585.9,127.9,60,712.6,141.4,7,9.3016,-0.0985,37.6107,1.5079,False,264,784,0.03,1,30,0.0,0,161,672
v27,3,16,429,581.0,121.6,60,777.8,154.2,10,11.5088,-0.0071,46.0722,1.4649,False,224,784,0.0,0,30,0.0,0,175,727
v27,3,17,447,581.6,115.9,60,797.3,160.6,11,11.0681,0.0907,43.9179,1.4208,False,224,784,0.0,0,30,0.0,0,182,782
v27,3,18,409,603.4,124.9,60,878.5,172.7,12,11.1775,-0.0719,45.006,1.3967,False,184,784,0.13,4,30,0.0,0,192,836
v27,3,19,325,769.0,162.4,60,769.1,144.2,12,9.9431,-0.0527,39.9902,1.3574,False,144,784,0.1,3,30,0.0,0,204,890
v27,3,20,410,668.1,123.7,60,902.4,178.9,12,12.4572,-0.0619,50.0839,1.335,False,104,784,0.07,2,30,0.0,0,214,947
v27,3,21,308,911.4,160.2,60,1101.2,201.4,10,10.6877,-0.0563,42.9834,1.2479,False,64,784,0.0,0,30,0.0,0,219,1001
v27,3,22,245,1019.6,187.0,60,1420.7,260.2,21,9.2165,-0.0829,37.2058,1.279,False,24,784,0.0,0,0,0.009,2,224,1055
v27,3,23,294,939.3,151.1,60,1542.9,283.4,14,14.5735,0.0608,58.0605,1.3208,False,24,784,0.07,2,30,0.008,2,239,1105
v27,3,24,290,1033.3,172.9,60,1121.4,188.3,11,10.7074,-0.0017,42.8455,1.2715,False,0,784,0.1,3,30,0.015,6,388,1154
v27,3,25,245,1104.6,187.8,60,1402.2,257.2,17,12.2198,0.0161,48.8251,1.2659,False,0,784,0.13,4,30,0.023,12,525,1209
v27,3,26,211,1267.0,217.3,60,1371.8,259.8,25,9.52,-0.0909,38.4539,1.2652,False,0,784,0.2,6,30,0.036,23,637,1259
v27,3,27,229,1256.4,209.6,60,1289.5,223.9,15,8.9864,-0.0172,36.0249,1.222,False,0,784,0.1,3,30,0.046,35,764,1305
v27,3,28,181,1389.6,243.3,60,1451.8,290.0,30,9.6555,0.0068,38.6073,1.2755,False,0,784,0.3,9,30,0.051,43,851,1357
v27,3,29,198,1349.3,228.5,60,1562.5,270.0,26,11.8962,0.1381,47.0454,1.2121,False,0,784,0.17,5,30,0.059,56,951,1401
v27,3,30,201,1372.2,229.6,60,1381.4,254.9,24,9.0232,-0.0097,36.1443,1.2108,False,0,784,0.17,5,30,0.066,70,1062,1447
v27,3,31,173,1458.2,239.8,60,1796.2,332.6,24,8.0578,-0.0502,32.445,1.1617,False,0,784,0.17,5,30,0.07,81,1153,1495
v27,3,32,190,1314.8,214.2,60,1802.0,345.6,25,9.0559,0.0039,36.2219,1.15,False,0,784,0.07,2,30,0.074,93,1262,1539
v27,3,33,168,1391.1,235.9,60,1850.3,363.4,33,7.1207,-0.1068,28.9251,1.1109,False,0,784,0.33,10,30,0.076,103,1347,1581
v27,3,34,138,1718.0,294.3,60,1889.9,347.0,34,8.5566,-0.061,34.4863,1.1256,False,0,784,0.2,6,30,0.085,122,1428,1620
v27,3,35,156,1591.9,271.0,60,1711.8,319.4,37,6.7607,-0.0652,27.3191,1.0381,False,0,784,0.37,11,30,0.089,135,1512,1661
v27,3,36,157,1638.1,271.1,60,1730.6,314.6,29,8.55,-0.0153,34.2779,1.0667,False,0,784,0.17,5,30,0.094,150,1597,1701
v27,3,37,119,1808.0,327.8,60,1905.8,373.9,42,6.9283,-0.0844,28.0681,1.042,False,0,784,0.37,11,30,0.1,166,1667,1744
v27,3,38,112,1835.1,346.7,60,1981.6,376.8,47,6.4812,-0.0452,26.1239,1.0312,False,0,784,0.37,11,30,0.113,196,1742,1783
v27,3,39,128,1683.3,284.4,60,2149.0,417.3,43,8.0713,0.0477,32.1125,1.0089,False,0,784,0.33,10,30,0.118,213,1808,1822
v27,3,40,119,1966.5,351.0,60,1745.5,327.8,41,6.3499,-0.0057,25.44,0.9658,False,0,784,0.43,13,30,0.126,236,1873,1855
v27,3,41,117,1954.4,355.2,60,1900.5,331.4,42,6.3624,-0.0212,25.5519,0.9355,False,0,784,0.43,13,30,0.132,256,1942,1897
